"","row","species","sp","site","era","date","nest1","nest2","nest3","nest3note","sampleUnit","size1mm","habitat","tideHTm","lat","long","Shaw_hab","notes","notes2","year"
"5738",5738,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",17.1,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5739",5739,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",17.2,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5740",5740,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",18.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5741",5741,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",16.2,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5742",5742,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",19.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5743",5743,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",18.6,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5744",5744,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",16.2,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5745",5745,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",16.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5746",5746,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",18.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5747",5747,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",17.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5748",5748,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5749",5749,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5750",5750,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",15.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5751",5751,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.8,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5752",5752,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.6,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5753",5753,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.2,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5754",5754,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5755",5755,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.7,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5756",5756,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5757",5757,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5758",5758,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5759",5759,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5760",5760,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5761",5761,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5762",5762,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.7,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5763",5763,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.1,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5764",5764,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5765",5765,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.6,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5766",5766,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",15,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5767",5767,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5768",5768,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5769",5769,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",16.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5770",5770,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5771",5771,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.6,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5772",5772,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5773",5773,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",15.8,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5774",5774,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.8,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5775",5775,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",16.8,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5776",5776,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5777",5777,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.2,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5778",5778,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5779",5779,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.2,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5780",5780,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5781",5781,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5782",5782,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.8,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5783",5783,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5784",5784,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5785",5785,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5786",5786,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5787",5787,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",15.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5788",5788,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.6,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5789",5789,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5790",5790,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.7,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5791",5791,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.1,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5792",5792,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5793",5793,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5794",5794,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",15.8,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5795",5795,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.8,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5796",5796,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.6,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5797",5797,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.8,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5798",5798,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.7,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5799",5799,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5800",5800,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.6,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5801",5801,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5802",5802,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",15,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5803",5803,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.8,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5804",5804,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5805",5805,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.6,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5806",5806,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.6,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5807",5807,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5808",5808,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.7,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5809",5809,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5810",5810,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.6,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5811",5811,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5812",5812,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.2,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5813",5813,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.6,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5814",5814,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.8,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5815",5815,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5816",5816,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5817",5817,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5818",5818,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.7,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5819",5819,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5820",5820,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5821",5821,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5822",5822,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5823",5823,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5824",5824,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5825",5825,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5826",5826,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5827",5827,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5828",5828,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.1,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5829",5829,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5830",5830,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5831",5831,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",15.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5832",5832,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",10.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5833",5833,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5834",5834,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5835",5835,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5836",5836,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.8,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5837",5837,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5838",5838,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5839",5839,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.8,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5840",5840,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5841",5841,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5842",5842,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5843",5843,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",11.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5844",5844,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.5,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5845",5845,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",11.4,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5846",5846,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",13.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5847",5847,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.3,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5848",5848,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",12.6,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5849",5849,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",14.1,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
"5850",5850,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-15","tran9R","quad2",1.68,"m_alongTransect","tran9R_quad2",16.9,"red macroalgae/red crust",1.32692394437212,"36.62148N","121.90373W",NA,"","r_bigC",2014
