row,species,sp,site,date,nest1,nest2,nest3,nest3note,sampleUnit,size1mm,habitat,tideHTm,lat,long,Shaw_hab,notes,notes2
6940,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.3,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6941,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6942,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.7,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6943,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.1,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6944,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6945,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6946,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,15,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6947,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6948,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.3,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6949,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,16.3,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6950,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6951,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6952,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.3,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6953,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,15.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6954,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6955,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,16.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6956,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6957,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.2,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6958,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6959,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.2,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6960,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6961,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6962,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6963,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6964,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6965,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6966,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6967,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,15.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6968,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6969,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.3,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6970,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.7,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6971,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.1,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6972,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6973,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6974,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,15.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6975,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6976,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6977,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6978,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.7,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6979,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6980,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6981,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6982,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,15,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6983,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6984,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6985,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6986,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6987,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6988,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.7,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6989,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.3,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6990,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6991,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6992,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.2,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6993,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6994,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6995,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6996,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6997,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6998,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.7,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
6999,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7000,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7001,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7002,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7003,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7004,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7005,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7006,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7007,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7008,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.1,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7009,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7010,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.3,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7011,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,15.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7012,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,10.3,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7013,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7014,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.3,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7015,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7016,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7017,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7018,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7019,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7020,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7021,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7022,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7023,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,11.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7024,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7025,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,11.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7026,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7027,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.3,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7028,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7029,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.1,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7030,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,16.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7031,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7032,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,15.1,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7033,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.1,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7034,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7035,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7036,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7037,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7038,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,11.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7039,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7040,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7041,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7042,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.1,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7043,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,15.3,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7044,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7045,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7046,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7047,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.7,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7048,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7049,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7050,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7051,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,10.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7052,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.1,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7053,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7054,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7055,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7056,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7057,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7058,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,10.7,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7059,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7060,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,10.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7061,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.7,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7062,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.2,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7063,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,15.3,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7064,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7065,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7066,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7067,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7068,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7069,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7070,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.6,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7071,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.5,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7072,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.8,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7073,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,12.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7074,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.2,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7075,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.7,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7076,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,13.4,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7077,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.9,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
7078,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran9R,quad2,1.68,m_alongTransect,tran9R_quad2,14.7,red macroalgae/red crust,3,36.62148N,121.90373W,,,r_bigC
